run_id,task_id,model_label,condition,correct,misread,abstain,arm,numeric_verdict,extracted_nM,answer_nM,trap_nM,n_tool_calls,n_retries,total_tokens,latency_total,answer_empty,answer_tail
t_u20_CHEMBL1075533_CHEMBL11359.units_on.qwen3-30b-a3b.r0.42f53ca8,t_u20_CHEMBL1075533_CHEMBL11359,qwen3-30b-a3b,units_on,True,False,False,treat,correct,15255.3,15255.3,15.2553,3,0,119005,7.977914514020085,False,"The IC50 value of the compound CHEMBL11359 expressed in nanomolar (nM) is **15,255.3 nM**. This value was found in the dataset from the ChEMBL database."
t_u20_CHEMBL1075533_CHEMBL11359.units_off.qwen3-30b-a3b.r0.44b88c79,t_u20_CHEMBL1075533_CHEMBL11359,qwen3-30b-a3b,units_off,False,True,False,treat,trap,15.2553,15255.3,15.2553,3,0,118699,3.591189779341221,False,The IC50 value of the compound CHEMBL11359 expressed in nanomolar (nM) is **15.2553 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL803.units_on.qwen3-30b-a3b.r0.305127ed,t_u20_CHEMBL1075533_CHEMBL803,qwen3-30b-a3b,units_on,True,False,False,treat,correct,429.618,429.618,0.429618,3,0,118992,6.316775366663933,False,"The IC50 value of the compound CHEMBL803, expressed in nanomolar (nM), is **429.618 nM**. This value was retrieved from the ChEMBL database."
t_u20_CHEMBL1075533_CHEMBL803.units_off.qwen3-30b-a3b.r0.496486e5,t_u20_CHEMBL1075533_CHEMBL803,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.429618,429.618,0.429618,3,0,118691,5.724369194358587,False,"The IC50 value of the compound CHEMBL803, expressed in nanomolar (nM), is **0.429618 nM**. This value was retrieved from the ChEMBL database."
t_u20_CHEMBL1075533_CHEMBL3545252.units_on.qwen3-30b-a3b.r0.443a1ada,t_u20_CHEMBL1075533_CHEMBL3545252,qwen3-30b-a3b,units_on,False,True,False,treat,trap,0.00184013,1.84013,0.00184013,3,0,119014,6.455265060067177,False,The IC50 value of the compound CHEMBL3545252 expressed in nanomolar (nM) is **0.00184013 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL3545252.units_off.qwen3-30b-a3b.r0.e19df580,t_u20_CHEMBL1075533_CHEMBL3545252,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.00184013,1.84013,0.00184013,3,0,118701,5.3039375357329845,False,The IC50 value of the compound CHEMBL3545252 expressed in nanomolar (nM) is **0.00184013 nM**.
t_u20_CHEMBL1075533_CHEMBL34259.units_on.qwen3-30b-a3b.r0.0405c54b,t_u20_CHEMBL1075533_CHEMBL34259,qwen3-30b-a3b,units_on,True,False,False,treat,correct,151.433,151.433,0.151433,3,0,119004,6.628042945638299,False,The IC50 value of the compound CHEMBL34259 expressed in nanomolar (nM) is **151.433 nM**. This value was found in the dataset from the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL34259.units_off.qwen3-30b-a3b.r0.94d3c29f,t_u20_CHEMBL1075533_CHEMBL34259,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.151433,151.433,0.151433,3,0,118700,3.72682211920619,False,The IC50 value of the compound CHEMBL34259 expressed in nanomolar (nM) is **0.151433 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL939.units_on.qwen3-30b-a3b.r0.9cb4e29b,t_u20_CHEMBL1075533_CHEMBL939,qwen3-30b-a3b,units_on,True,False,False,treat,correct,33557.5,33557.5,33.5575,3,0,118993,6.444232394918799,False,"The IC50 value of the compound CHEMBL939, expressed in nanomolar (nM), is **33,557.5 nM**. This value was retrieved from the ChEMBL database."
t_u20_CHEMBL1075533_CHEMBL939.units_off.qwen3-30b-a3b.r0.a8103cd6,t_u20_CHEMBL1075533_CHEMBL939,qwen3-30b-a3b,units_off,False,True,False,treat,trap,33.5575,33557.5,33.5575,3,0,118690,3.718571027740836,False,"The IC50 value of the compound CHEMBL939, expressed in nanomolar (nM), is **33.5575 nM**. This value was retrieved from the ChEMBL database."
t_u20_CHEMBL1075533_CHEMBL443684.units_on.qwen3-30b-a3b.r0.ccca75b5,t_u20_CHEMBL1075533_CHEMBL443684,qwen3-30b-a3b,units_on,True,False,False,treat,correct,26999.8,26999.8,26.9998,3,0,119008,8.205615732818842,False,"The IC50 value of the compound CHEMBL443684, expressed in nanomolar (nM), is **26,999.8 nM**. This value was retrieved from the ChEMBL database."
t_u20_CHEMBL1075533_CHEMBL443684.units_off.qwen3-30b-a3b.r0.f03ebf72,t_u20_CHEMBL1075533_CHEMBL443684,qwen3-30b-a3b,units_off,False,True,False,treat,trap,26.9998,26999.8,26.9998,3,0,118693,3.632171683013439,False,The IC50 value of the compound CHEMBL443684 expressed in nanomolar (nM) is **26.9998 nM**.
t_u20_CHEMBL1075533_CHEMBL98.units_on.qwen3-30b-a3b.r0.4723e345,t_u20_CHEMBL1075533_CHEMBL98,qwen3-30b-a3b,units_on,True,False,False,treat,correct,3413.12,3413.12,3.41312,3,0,118990,6.345686841756105,False,The IC50 value of the compound CHEMBL98 expressed in nanomolar (nM) is **3413.12 nM**. This value was found in the dataset retrieved from the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL98.units_off.qwen3-30b-a3b.r0.4d2d0f90,t_u20_CHEMBL1075533_CHEMBL98,qwen3-30b-a3b,units_off,False,True,False,treat,trap,3.41312,3413.12,3.41312,3,0,118673,4.408553833141923,False,The IC50 value of the compound CHEMBL98 expressed in nanomolar (nM) is **3.41312 nM**.
t_u20_CHEMBL1075533_CHEMBL255863.units_on.qwen3-30b-a3b.r0.0852db73,t_u20_CHEMBL1075533_CHEMBL255863,qwen3-30b-a3b,units_on,True,False,False,treat,correct,77873.9,77873.9,77.8739,3,0,119008,6.446299739181995,False,"The IC50 value of the compound CHEMBL255863, expressed in nanomolar (nM), is **77,873.9 nM**. This value was retrieved from the ChEMBL database."
t_u20_CHEMBL1075533_CHEMBL255863.units_off.qwen3-30b-a3b.r0.1e73d57c,t_u20_CHEMBL1075533_CHEMBL255863,qwen3-30b-a3b,units_off,False,True,False,treat,trap,77.8739,77873.9,77.8739,3,0,118704,3.7021770272403955,False,The IC50 value of the compound CHEMBL255863 expressed in nanomolar (nM) is **77.8739 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL3349342.units_on.qwen3-30b-a3b.r0.3f97eff6,t_u20_CHEMBL1075533_CHEMBL3349342,qwen3-30b-a3b,units_on,True,False,False,treat,correct,2174.42,2174.42,2.17442,3,0,119027,6.462636835873127,False,"BL3349342 is **2.17442 uM**. This value is expressed in micromolar (uM), and no conversion to nanomolar (nM) is required as the unit is already specified as uM."
t_u20_CHEMBL1075533_CHEMBL3349342.units_off.qwen3-30b-a3b.r0.4d19c3a2,t_u20_CHEMBL1075533_CHEMBL3349342,qwen3-30b-a3b,units_off,False,True,False,treat,trap,2.17442,2174.42,2.17442,3,0,118698,3.6573714427649975,False,The IC50 value of the compound CHEMBL3349342 expressed in nanomolar (nM) is **2.17442 nM**.
t_u20_CHEMBL1075533_CHEMBL105442.units_on.qwen3-30b-a3b.r0.c49c47eb,t_u20_CHEMBL1075533_CHEMBL105442,qwen3-30b-a3b,units_on,True,False,False,treat,correct,6615.28,6615.28,6.61528,3,0,119009,6.370359595865011,False,The IC50 value of the compound CHEMBL105442 expressed in nanomolar (nM) is **6615.28 nM**. This value was found in the dataset from the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL105442.units_off.qwen3-30b-a3b.r0.80679b8e,t_u20_CHEMBL1075533_CHEMBL105442,qwen3-30b-a3b,units_off,False,True,False,treat,trap,6.61528,6615.28,6.61528,3,0,118693,3.5732162445783615,False,The IC50 value of the compound CHEMBL105442 expressed in nanomolar (nM) is **6.61528 nM**.
t_u20_CHEMBL1075533_CHEMBL1201182.units_on.qwen3-30b-a3b.r0.94ff55f3,t_u20_CHEMBL1075533_CHEMBL1201182,qwen3-30b-a3b,units_on,True,False,False,treat,correct,3985.83,3985.83,3.98583,3,0,119012,7.404157213866711,False,The IC50 value of the compound CHEMBL1201182 expressed in nanomolar (nM) is **3985.83 nM**. This value was found in the `chembl` database.
t_u20_CHEMBL1075533_CHEMBL1201182.units_off.qwen3-30b-a3b.r0.f3f3387a,t_u20_CHEMBL1075533_CHEMBL1201182,qwen3-30b-a3b,units_off,False,True,False,treat,trap,3.98583,3985.83,3.98583,3,0,118709,3.8860648591071367,False,The IC50 value of the compound CHEMBL1201182 expressed in nanomolar (nM) is **3.98583 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL1289926.units_on.qwen3-30b-a3b.r0.064c5c5f,t_u20_CHEMBL1075533_CHEMBL1289926,qwen3-30b-a3b,units_on,True,False,False,treat,correct,33996.5,33996.5,33.9965,3,0,119012,6.3750556986778975,False,"The IC50 value of the compound CHEMBL1289926 expressed in nanomolar (nM) is **33,996.5 nM**. This value was retrieved from the ChEMBL database."
t_u20_CHEMBL1075533_CHEMBL1289926.units_off.qwen3-30b-a3b.r0.99f80101,t_u20_CHEMBL1075533_CHEMBL1289926,qwen3-30b-a3b,units_off,False,True,False,treat,trap,33.9965,33996.5,33.9965,3,0,118709,3.7313994895666838,False,The IC50 value of the compound CHEMBL1289926 expressed in nanomolar (nM) is **33.9965 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL2041933.units_on.qwen3-30b-a3b.r0.c9ca3c9d,t_u20_CHEMBL1075533_CHEMBL2041933,qwen3-30b-a3b,units_on,True,False,False,treat,correct,122.503,122.503,0.122503,3,0,119001,6.57153963111341,False,"The IC50 value of the compound CHEMBL2041933, expressed in nanomolar (nM), is **122.503 nM**."
t_u20_CHEMBL1075533_CHEMBL2041933.units_off.qwen3-30b-a3b.r0.dc090bf2,t_u20_CHEMBL1075533_CHEMBL2041933,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.122503,122.503,0.122503,3,0,118710,3.68170422129333,False,The IC50 value of the compound CHEMBL2041933 expressed in nanomolar (nM) is **0.122503 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL176544.units_on.qwen3-30b-a3b.r0.96ac7148,t_u20_CHEMBL1075533_CHEMBL176544,qwen3-30b-a3b,units_on,True,False,False,treat,correct,3385.09,3385.09,3.38509,3,0,119007,6.351378422230482,False,"The IC50 value of the compound CHEMBL176544, expressed in nanomolar (nM), is **3385.09 nM**. This value was retrieved from the ChEMBL database."
t_u20_CHEMBL1075533_CHEMBL176544.units_off.qwen3-30b-a3b.r0.7aaee0aa,t_u20_CHEMBL1075533_CHEMBL176544,qwen3-30b-a3b,units_off,False,True,False,treat,trap,3.38509,3385.09,3.38509,3,0,118704,3.7294503934681416,False,The IC50 value of the compound CHEMBL176544 expressed in nanomolar (nM) is **3.38509 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL603469.units_on.qwen3-30b-a3b.r0.da33928e,t_u20_CHEMBL1075533_CHEMBL603469,qwen3-30b-a3b,units_on,True,False,False,treat,correct,1916.21,1916.21,1.91621,3,0,119006,6.309371115639806,False,The IC50 value of the compound CHEMBL603469 expressed in nanomolar (nM) is **1916.21 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL603469.units_off.qwen3-30b-a3b.r0.ad07e2d8,t_u20_CHEMBL1075533_CHEMBL603469,qwen3-30b-a3b,units_off,False,True,False,treat,trap,1.91621,1916.21,1.91621,3,0,118693,3.8009227830916643,False,The IC50 value of the compound CHEMBL603469 expressed in nanomolar (nM) is **1.91621 nM**.
t_u20_CHEMBL1075533_CHEMBL109480.units_on.qwen3-30b-a3b.r0.74578c40,t_u20_CHEMBL1075533_CHEMBL109480,qwen3-30b-a3b,units_on,True,False,False,treat,correct,97.4469,97.4469,0.0974469,3,0,119007,6.407102422788739,False,"The IC50 value for the compound CHEMBL109480, expressed in nanomolar (nM), is **97.4469 nM**. This value was retrieved from the ChEMBL database."
t_u20_CHEMBL1075533_CHEMBL109480.units_off.qwen3-30b-a3b.r0.2c3c0549,t_u20_CHEMBL1075533_CHEMBL109480,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.0974469,97.4469,0.0974469,3,0,118695,5.607250751927495,False,The IC50 value of the compound CHEMBL109480 expressed in nanomolar (nM) is **0.0974469 nM**.
t_u20_CHEMBL1075533_CHEMBL572881.units_on.qwen3-30b-a3b.r0.a6822fe3,t_u20_CHEMBL1075533_CHEMBL572881,qwen3-30b-a3b,units_on,True,False,False,treat,correct,4909.32,4909.32,4.90932,3,0,119016,6.442586416378617,False, compound CHEMBL572881 expressed in nanomolar (nM) is **4909.32 nM**. This value was found in the results from the SPARQL query executed on the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL572881.units_off.qwen3-30b-a3b.r0.c9e68517,t_u20_CHEMBL1075533_CHEMBL572881,qwen3-30b-a3b,units_off,False,True,False,treat,trap,4.90932,4909.32,4.90932,3,0,118693,3.623010389506817,False,The IC50 value of the compound CHEMBL572881 expressed in nanomolar (nM) is **4.90932 nM**.
t_u20_CHEMBL1075533_CHEMBL1972860.units_on.qwen3-30b-a3b.r0.28640a16,t_u20_CHEMBL1075533_CHEMBL1972860,qwen3-30b-a3b,units_on,True,False,False,treat,correct,130.28,130.28,0.13028,3,0,119020,6.53376174531877,False, compound CHEMBL1972860 expressed in nanomolar (nM) is **130.28 nM**. This value was found in the results from the SPARQL query executed on the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL1972860.units_off.qwen3-30b-a3b.r0.f23594e0,t_u20_CHEMBL1075533_CHEMBL1972860,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.13028,130.28,0.13028,3,0,118709,6.4556054677814245,False,The IC50 value of the compound CHEMBL1972860 expressed in nanomolar (nM) is **0.13028 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL1173655.units_on.qwen3-30b-a3b.r0.34f62c50,t_u20_CHEMBL1075533_CHEMBL1173655,qwen3-30b-a3b,units_on,True,False,False,treat,correct,34347.1,34347.1,34.3471,3,0,119013,6.3745409194380045,False,"The IC50 value of the compound CHEMBL1173655, expressed in nanomolar (nM), is **34,347.1 nM**. This value was retrieved from the ChEMBL database."
t_u20_CHEMBL1075533_CHEMBL1173655.units_off.qwen3-30b-a3b.r0.6bcebfdd,t_u20_CHEMBL1075533_CHEMBL1173655,qwen3-30b-a3b,units_off,False,True,False,treat,trap,34.3471,34347.1,34.3471,3,0,118709,3.790623866021633,False,The IC50 value of the compound CHEMBL1173655 expressed in nanomolar (nM) is **34.3471 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL577784.units_on.qwen3-30b-a3b.r0.d751f749,t_u20_CHEMBL1075533_CHEMBL577784,qwen3-30b-a3b,units_on,True,False,False,treat,correct,35576.6,35576.6,35.5766,3,0,119008,7.714617600664496,False,"The IC50 value of the compound CHEMBL577784, expressed in nanomolar (nM), is **35,576.6 nM**. This value was retrieved from the ChEMBL database."
t_u20_CHEMBL1075533_CHEMBL577784.units_off.qwen3-30b-a3b.r0.03a2d330,t_u20_CHEMBL1075533_CHEMBL577784,qwen3-30b-a3b,units_off,False,True,False,treat,trap,35.5766,35576.6,35.5766,3,0,118704,3.6783096566796303,False,The IC50 value of the compound CHEMBL577784 expressed in nanomolar (nM) is **35.5766 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL573107.units_on.qwen3-30b-a3b.r0.72e938d6,t_u20_CHEMBL1075533_CHEMBL573107,qwen3-30b-a3b,units_on,True,False,False,treat,correct,8404.79,8404.79,8.40479,3,0,119016,6.442717559635639,False, compound CHEMBL573107 expressed in nanomolar (nM) is **8404.79** nM. This value was found in the results from the SPARQL query executed on the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL573107.units_off.qwen3-30b-a3b.r0.b647a855,t_u20_CHEMBL1075533_CHEMBL573107,qwen3-30b-a3b,units_off,False,True,False,treat,trap,8.40479,8404.79,8.40479,3,0,118693,3.651254316791892,False,The IC50 value of the compound CHEMBL573107 expressed in nanomolar (nM) is **8.40479 nM**.
t_u20_CHEMBL1075533_CHEMBL379975.units_on.qwen3-30b-a3b.r0.25de4777,t_u20_CHEMBL1075533_CHEMBL379975,qwen3-30b-a3b,units_on,True,False,False,treat,correct,21158.7,21158.7,21.1587,3,0,119008,6.436659215018153,False,"The IC50 value of the compound CHEMBL379975, expressed in nanomolar (nM), is **21,158.7 nM**. This value was retrieved from the ChEMBL database."
t_u20_CHEMBL1075533_CHEMBL379975.units_off.qwen3-30b-a3b.r0.87fdfd6b,t_u20_CHEMBL1075533_CHEMBL379975,qwen3-30b-a3b,units_off,False,True,False,treat,trap,21.1587,21158.7,21.1587,3,0,118704,3.771787453442812,False,The IC50 value of the compound CHEMBL379975 expressed in nanomolar (nM) is **21.1587 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL191334.units_on.qwen3-30b-a3b.r0.f63851e6,t_u20_CHEMBL1075533_CHEMBL191334,qwen3-30b-a3b,units_on,True,False,False,treat,correct,6587.93,6587.93,6.58793,3,0,119016,6.502013033255935,False, compound CHEMBL191334 expressed in nanomolar (nM) is **6587.93 nM**. This value was found in the results from the SPARQL query executed on the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL191334.units_off.qwen3-30b-a3b.r0.2dc6b4ee,t_u20_CHEMBL1075533_CHEMBL191334,qwen3-30b-a3b,units_off,False,True,False,treat,trap,6.58793,6587.93,6.58793,3,0,118704,3.7308016549795866,False,The IC50 value of the compound CHEMBL191334 expressed in nanomolar (nM) is **6.58793 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL189584.units_on.qwen3-30b-a3b.r0.13725e99,t_u20_CHEMBL1075533_CHEMBL189584,qwen3-30b-a3b,units_on,True,False,False,treat,correct,93891.4,93891.4,93.8914,3,0,119008,6.327529139816761,False,"The IC50 value of the compound CHEMBL189584, expressed in nanomolar (nM), is **93,891.4 nM**. This value was retrieved from the ChEMBL database."
t_u20_CHEMBL1075533_CHEMBL189584.units_off.qwen3-30b-a3b.r0.8b470e51,t_u20_CHEMBL1075533_CHEMBL189584,qwen3-30b-a3b,units_off,False,True,False,treat,trap,93.8914,93891.4,93.8914,3,0,118693,3.5880080964416265,False,The IC50 value of the compound CHEMBL189584 expressed in nanomolar (nM) is **93.8914 nM**.
t_u20_CHEMBL1075533_CHEMBL202721.units_on.qwen3-30b-a3b.r0.16fa286d,t_u20_CHEMBL1075533_CHEMBL202721,qwen3-30b-a3b,units_on,True,False,False,treat,correct,22901.8,22901.8,22.9018,3,0,119006,6.33889170922339,False,The IC50 value of the compound CHEMBL202721 expressed in nanomolar (nM) is **22901.8 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL202721.units_off.qwen3-30b-a3b.r0.2626a306,t_u20_CHEMBL1075533_CHEMBL202721,qwen3-30b-a3b,units_off,False,True,False,treat,trap,22.9018,22901.8,22.9018,3,0,118704,3.718985704705119,False,The IC50 value of the compound CHEMBL202721 expressed in nanomolar (nM) is **22.9018 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL1079175.units_on.qwen3-30b-a3b.r0.9a313a8c,t_u20_CHEMBL1075533_CHEMBL1079175,qwen3-30b-a3b,units_on,True,False,False,treat,correct,22243.2,22243.2,22.2432,3,0,119022,6.4994022231549025,False,"ompound CHEMBL1079175 expressed in nanomolar (nM) is **22,243.2 nM**. This value was found in the results from the SPARQL query executed on the ChEMBL database."
t_u20_CHEMBL1075533_CHEMBL1079175.units_off.qwen3-30b-a3b.r0.332bb327,t_u20_CHEMBL1075533_CHEMBL1079175,qwen3-30b-a3b,units_off,False,True,False,treat,trap,22.2432,22243.2,22.2432,3,0,118709,3.771099764853716,False,The IC50 value of the compound CHEMBL1079175 expressed in nanomolar (nM) is **22.2432 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL189963.units_on.qwen3-30b-a3b.r0.1ccbd2a4,t_u20_CHEMBL1075533_CHEMBL189963,qwen3-30b-a3b,units_on,True,False,False,treat,correct,5493.97,5493.97,5.49397,3,0,119016,6.487296923995018,False, compound CHEMBL189963 expressed in nanomolar (nM) is **5493.97 nM**. This value was found in the results from the SPARQL query executed on the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL189963.units_off.qwen3-30b-a3b.r0.b5a6e4eb,t_u20_CHEMBL1075533_CHEMBL189963,qwen3-30b-a3b,units_off,False,True,False,treat,trap,5.49397,5493.97,5.49397,3,0,118693,3.660872384905815,False,The IC50 value of the compound CHEMBL189963 expressed in nanomolar (nM) is **5.49397 nM**.
t_u20_CHEMBL1075533_CHEMBL1879463.units_on.qwen3-30b-a3b.r0.b50b8dd1,t_u20_CHEMBL1075533_CHEMBL1879463,qwen3-30b-a3b,units_on,True,False,False,treat,correct,200.59,200.59,0.20059,3,0,119010,6.316240714862943,False,The IC50 value of the compound CHEMBL1879463 expressed in nanomolar (nM) is **200.59 nM**. This value was retrieved from the ChEMBL database.
t_u20_CHEMBL1075533_CHEMBL1879463.units_off.qwen3-30b-a3b.r0.a7d6b826,t_u20_CHEMBL1075533_CHEMBL1879463,qwen3-30b-a3b,units_off,False,True,False,treat,trap,0.20059,200.59,0.20059,3,0,118698,3.835705518722534,False,The IC50 value of the compound CHEMBL1879463 expressed in nanomolar (nM) is **0.20059 nM**.
t_u20_CHEMBL1075533_CHEMBL1801204.units_on.qwen3-30b-a3b.r0.b5b2b1da,t_u20_CHEMBL1075533_CHEMBL1801204,qwen3-30b-a3b,units_on,True,False,False,treat,correct,4309.31,4309.31,4.30931,3,0,119021,6.55466733686626,False,compound CHEMBL1801204 expressed in nanomolar (nM) is **4309.31 nM**. This value was found in the results from the SPARQL query executed on the ChEMBL database.
